path,click_config_name,offset_time,sampling_rate,midi_program_num,bpm,norm_bpm,name,fold,set_type
51_bpm_woodblock_dark_offset_4.wav,woodblock_dark,5.984176107914341,44100,115,51,0.00625,51_bpm_woodblock_dark_offset_4,18,test
51_bpm_woodblock_light_offset_0.wav,woodblock_light,3.608516731370929,44100,115,51,0.00625,51_bpm_woodblock_light_offset_0,16,valid
51_bpm_woodblock_light_offset_1.wav,woodblock_light,6.495727418237046,44100,115,51,0.00625,51_bpm_woodblock_light_offset_1,17,valid
51_bpm_woodblock_light_offset_2.wav,woodblock_light,13.698660413666612,44100,115,51,0.00625,51_bpm_woodblock_light_offset_2,15,valid
51_bpm_woodblock_light_offset_3.wav,woodblock_light,16.317125114810914,44100,115,51,0.00625,51_bpm_woodblock_light_offset_3,20,test
51_bpm_woodblock_light_offset_4.wav,woodblock_light,10.377664605718,44100,115,51,0.00625,51_bpm_woodblock_light_offset_4,16,valid
51_bpm_taiko_offset_0.wav,taiko,13.11084517265924,44100,116,51,0.00625,51_bpm_taiko_offset_0,18,test
51_bpm_taiko_offset_1.wav,taiko,4.4688596062078245,44100,116,51,0.00625,51_bpm_taiko_offset_1,18,test
51_bpm_taiko_offset_2.wav,taiko,8.884579512077233,44100,116,51,0.00625,51_bpm_taiko_offset_2,16,valid
51_bpm_taiko_offset_3.wav,taiko,2.3212297828908683,44100,116,51,0.00625,51_bpm_taiko_offset_3,15,valid
51_bpm_taiko_offset_4.wav,taiko,2.2269656676011733,44100,116,51,0.00625,51_bpm_taiko_offset_4,19,test
51_bpm_synth_drum_offset_0.wav,synth_drum,0.862800204571555,44100,118,51,0.00625,51_bpm_synth_drum_offset_0,20,test
51_bpm_synth_drum_offset_1.wav,synth_drum,7.819386279543578,44100,118,51,0.00625,51_bpm_synth_drum_offset_1,17,valid
51_bpm_synth_drum_offset_2.wav,synth_drum,2.9275039448496067,44100,118,51,0.00625,51_bpm_synth_drum_offset_2,17,valid
51_bpm_synth_drum_offset_3.wav,synth_drum,6.5162027090244905,44100,118,51,0.00625,51_bpm_synth_drum_offset_3,19,test
51_bpm_synth_drum_offset_4.wav,synth_drum,4.945041400751601,44100,118,51,0.00625,51_bpm_synth_drum_offset_4,20,test
52_bpm_default_offset_0.wav,default,13.793892664498737,44100,0,52,0.0125,52_bpm_default_offset_0,18,test
52_bpm_default_offset_1.wav,default,8.633790557153482,44100,0,52,0.0125,52_bpm_default_offset_1,20,test
52_bpm_default_offset_2.wav,default,2.3316676092999127,44100,0,52,0.0125,52_bpm_default_offset_2,17,valid
52_bpm_default_offset_3.wav,default,6.372171906446294,44100,0,52,0.0125,52_bpm_default_offset_3,17,valid
52_bpm_default_offset_4.wav,default,10.32633828482267,44100,0,52,0.0125,52_bpm_default_offset_4,20,test
52_bpm_woodblock_dark_offset_0.wav,woodblock_dark,1.170233255537816,44100,115,52,0.0125,52_bpm_woodblock_dark_offset_0,15,valid
52_bpm_woodblock_dark_offset_1.wav,woodblock_dark,9.977853006557709,44100,115,52,0.0125,52_bpm_woodblock_dark_offset_1,16,valid
52_bpm_woodblock_dark_offset_2.wav,woodblock_dark,14.420805325202611,44100,115,52,0.0125,52_bpm_woodblock_dark_offset_2,15,valid
52_bpm_woodblock_dark_offset_3.wav,woodblock_dark,3.0731675861483128,44100,115,52,0.0125,52_bpm_woodblock_dark_offset_3,18,test
52_bpm_woodblock_dark_offset_4.wav,woodblock_dark,16.138132578308674,44100,115,52,0.0125,52_bpm_woodblock_dark_offset_4,16,valid
52_bpm_woodblock_light_offset_0.wav,woodblock_light,10.410816733388982,44100,115,52,0.0125,52_bpm_woodblock_light_offset_0,17,valid
52_bpm_woodblock_light_offset_1.wav,woodblock_light,3.310845933380684,44100,115,52,0.0125,52_bpm_woodblock_light_offset_1,18,test
52_bpm_woodblock_light_offset_2.wav,woodblock_light,7.186120758130784,44100,115,52,0.0125,52_bpm_woodblock_light_offset_2,19,test
52_bpm_woodblock_light_offset_3.wav,woodblock_light,1.0598796082821285,44100,115,52,0.0125,52_bpm_woodblock_light_offset_3,19,test
52_bpm_woodblock_light_offset_4.wav,woodblock_light,9.472636780658044,44100,115,52,0.0125,52_bpm_woodblock_light_offset_4,19,test
52_bpm_taiko_offset_0.wav,taiko,4.380273254511904,44100,116,52,0.0125,52_bpm_taiko_offset_0,20,test
52_bpm_taiko_offset_1.wav,taiko,0.5261399979941594,44100,116,52,0.0125,52_bpm_taiko_offset_1,15,valid
52_bpm_taiko_offset_2.wav,taiko,9.51026525941124,44100,116,52,0.0125,52_bpm_taiko_offset_2,15,valid
52_bpm_taiko_offset_3.wav,taiko,12.87911439318468,44100,116,52,0.0125,52_bpm_taiko_offset_3,19,test
52_bpm_taiko_offset_4.wav,taiko,2.518116841165429,44100,116,52,0.0125,52_bpm_taiko_offset_4,17,valid
52_bpm_synth_drum_offset_0.wav,synth_drum,12.878369545572829,44100,118,52,0.0125,52_bpm_synth_drum_offset_0,18,test
52_bpm_synth_drum_offset_1.wav,synth_drum,4.62991622768046,44100,118,52,0.0125,52_bpm_synth_drum_offset_1,17,valid
52_bpm_synth_drum_offset_2.wav,synth_drum,5.80261463903382,44100,118,52,0.0125,52_bpm_synth_drum_offset_2,16,valid
52_bpm_synth_drum_offset_3.wav,synth_drum,11.979761540186889,44100,118,52,0.0125,52_bpm_synth_drum_offset_3,16,valid
52_bpm_synth_drum_offset_4.wav,synth_drum,7.944794774492157,44100,118,52,0.0125,52_bpm_synth_drum_offset_4,20,test
53_bpm_default_offset_0.wav,default,13.930245655116265,44100,0,53,0.01875,53_bpm_default_offset_0,15,valid
53_bpm_default_offset_1.wav,default,0.0881404019425232,44100,0,53,0.01875,53_bpm_default_offset_1,17,valid
53_bpm_default_offset_2.wav,default,10.738121672417016,44100,0,53,0.01875,53_bpm_default_offset_2,15,valid
53_bpm_default_offset_3.wav,default,12.193130375544197,44100,0,53,0.01875,53_bpm_default_offset_3,18,test
53_bpm_default_offset_4.wav,default,5.378909750544908,44100,0,53,0.01875,53_bpm_default_offset_4,16,valid
53_bpm_woodblock_dark_offset_0.wav,woodblock_dark,9.567361219440327,44100,115,53,0.01875,53_bpm_woodblock_dark_offset_0,20,test
53_bpm_woodblock_dark_offset_1.wav,woodblock_dark,9.499273561405724,44100,115,53,0.01875,53_bpm_woodblock_dark_offset_1,17,valid
53_bpm_woodblock_dark_offset_2.wav,woodblock_dark,13.164595509693848,44100,115,53,0.01875,53_bpm_woodblock_dark_offset_2,19,test
53_bpm_woodblock_dark_offset_3.wav,woodblock_dark,13.454153241258192,44100,115,53,0.01875,53_bpm_woodblock_dark_offset_3,19,test
53_bpm_woodblock_dark_offset_4.wav,woodblock_dark,3.571287651042515,44100,115,53,0.01875,53_bpm_woodblock_dark_offset_4,16,valid
53_bpm_woodblock_light_offset_0.wav,woodblock_light,4.11031584296875,44100,115,53,0.01875,53_bpm_woodblock_light_offset_0,20,test
53_bpm_woodblock_light_offset_1.wav,woodblock_light,14.313962400710452,44100,115,53,0.01875,53_bpm_woodblock_light_offset_1,16,valid
53_bpm_woodblock_light_offset_2.wav,woodblock_light,15.189543209306455,44100,115,53,0.01875,53_bpm_woodblock_light_offset_2,19,test
53_bpm_woodblock_light_offset_3.wav,woodblock_light,4.648831020124338,44100,115,53,0.01875,53_bpm_woodblock_light_offset_3,20,test
53_bpm_woodblock_light_offset_4.wav,woodblock_light,5.511858632654109,44100,115,53,0.01875,53_bpm_woodblock_light_offset_4,18,test
53_bpm_taiko_offset_0.wav,taiko,6.581458430632432,44100,116,53,0.01875,53_bpm_taiko_offset_0,18,test
53_bpm_taiko_offset_1.wav,taiko,0.0802993165202877,44100,116,53,0.01875,53_bpm_taiko_offset_1,16,valid
53_bpm_taiko_offset_2.wav,taiko,4.409773391185183,44100,116,53,0.01875,53_bpm_taiko_offset_2,19,test
53_bpm_taiko_offset_3.wav,taiko,12.822761566295492,44100,116,53,0.01875,53_bpm_taiko_offset_3,18,test
53_bpm_taiko_offset_4.wav,taiko,2.615170316894094,44100,116,53,0.01875,53_bpm_taiko_offset_4,15,valid
53_bpm_synth_drum_offset_0.wav,synth_drum,0.1667034930896098,44100,118,53,0.01875,53_bpm_synth_drum_offset_0,17,valid
53_bpm_synth_drum_offset_1.wav,synth_drum,13.50215739577689,44100,118,53,0.01875,53_bpm_synth_drum_offset_1,17,valid
53_bpm_synth_drum_offset_2.wav,synth_drum,11.359754372202149,44100,118,53,0.01875,53_bpm_synth_drum_offset_2,20,test
53_bpm_synth_drum_offset_3.wav,synth_drum,16.054369365822485,44100,118,53,0.01875,53_bpm_synth_drum_offset_3,18,test
53_bpm_synth_drum_offset_4.wav,synth_drum,6.835383896289451,44100,118,53,0.01875,53_bpm_synth_drum_offset_4,15,valid
54_bpm_default_offset_0.wav,default,3.816517529869,44100,0,54,0.025,54_bpm_default_offset_0,20,test
54_bpm_default_offset_1.wav,default,9.101429001930285,44100,0,54,0.025,54_bpm_default_offset_1,16,valid
54_bpm_default_offset_2.wav,default,12.993521522947928,44100,0,54,0.025,54_bpm_default_offset_2,18,test
54_bpm_default_offset_3.wav,default,5.342403083235638,44100,0,54,0.025,54_bpm_default_offset_3,20,test
54_bpm_default_offset_4.wav,default,5.671427242973256,44100,0,54,0.025,54_bpm_default_offset_4,19,test
54_bpm_woodblock_dark_offset_0.wav,woodblock_dark,1.0736871230066392,44100,115,54,0.025,54_bpm_woodblock_dark_offset_0,20,test
54_bpm_woodblock_dark_offset_1.wav,woodblock_dark,15.14364479588852,44100,115,54,0.025,54_bpm_woodblock_dark_offset_1,19,test
54_bpm_woodblock_dark_offset_2.wav,woodblock_dark,1.8895669322518884,44100,115,54,0.025,54_bpm_woodblock_dark_offset_2,18,test
54_bpm_woodblock_dark_offset_3.wav,woodblock_dark,1.9853673762280204,44100,115,54,0.025,54_bpm_woodblock_dark_offset_3,18,test
54_bpm_woodblock_dark_offset_4.wav,woodblock_dark,4.4175478093881,44100,115,54,0.025,54_bpm_woodblock_dark_offset_4,17,valid
54_bpm_woodblock_light_offset_0.wav,woodblock_light,12.39043412947311,44100,115,54,0.025,54_bpm_woodblock_light_offset_0,15,valid
54_bpm_woodblock_light_offset_1.wav,woodblock_light,15.742229765361808,44100,115,54,0.025,54_bpm_woodblock_light_offset_1,15,valid
54_bpm_woodblock_light_offset_2.wav,woodblock_light,5.21610343706207,44100,115,54,0.025,54_bpm_woodblock_light_offset_2,17,valid
54_bpm_woodblock_light_offset_3.wav,woodblock_light,7.0297197153206765,44100,115,54,0.025,54_bpm_woodblock_light_offset_3,19,test
54_bpm_woodblock_light_offset_4.wav,woodblock_light,15.208441774983612,44100,115,54,0.025,54_bpm_woodblock_light_offset_4,16,valid
54_bpm_taiko_offset_0.wav,taiko,15.220278755499209,44100,116,54,0.025,54_bpm_taiko_offset_0,15,valid
54_bpm_taiko_offset_1.wav,taiko,10.378433744004775,44100,116,54,0.025,54_bpm_taiko_offset_1,16,valid
54_bpm_taiko_offset_2.wav,taiko,11.768621770948869,44100,116,54,0.025,54_bpm_taiko_offset_2,18,test
54_bpm_taiko_offset_3.wav,taiko,3.179076032273904,44100,116,54,0.025,54_bpm_taiko_offset_3,15,valid
54_bpm_taiko_offset_4.wav,taiko,8.622582682164078,44100,116,54,0.025,54_bpm_taiko_offset_4,19,test
54_bpm_synth_drum_offset_0.wav,synth_drum,11.222847301959426,44100,118,54,0.025,54_bpm_synth_drum_offset_0,20,test
54_bpm_synth_drum_offset_1.wav,synth_drum,13.435542318761264,44100,118,54,0.025,54_bpm_synth_drum_offset_1,19,test
54_bpm_synth_drum_offset_2.wav,synth_drum,10.53685214036237,44100,118,54,0.025,54_bpm_synth_drum_offset_2,17,valid
54_bpm_synth_drum_offset_3.wav,synth_drum,4.789379696749505,44100,118,54,0.025,54_bpm_synth_drum_offset_3,16,valid
54_bpm_synth_drum_offset_4.wav,synth_drum,2.6325959704504505,44100,118,54,0.025,54_bpm_synth_drum_offset_4,17,valid
55_bpm_default_offset_0.wav,default,8.746866744477625,44100,0,55,0.03125,55_bpm_default_offset_0,20,test
55_bpm_default_offset_1.wav,default,11.91986734289936,44100,0,55,0.03125,55_bpm_default_offset_1,17,valid
55_bpm_default_offset_2.wav,default,13.020565559819296,44100,0,55,0.03125,55_bpm_default_offset_2,16,valid
55_bpm_default_offset_3.wav,default,8.5877378342075,44100,0,55,0.03125,55_bpm_default_offset_3,15,valid
55_bpm_default_offset_4.wav,default,1.3491686447698017,44100,0,55,0.03125,55_bpm_default_offset_4,17,valid
55_bpm_woodblock_dark_offset_0.wav,woodblock_dark,1.359586929368593,44100,115,55,0.03125,55_bpm_woodblock_dark_offset_0,18,test
55_bpm_woodblock_dark_offset_1.wav,woodblock_dark,0.923499183009158,44100,115,55,0.03125,55_bpm_woodblock_dark_offset_1,16,valid
55_bpm_woodblock_dark_offset_2.wav,woodblock_dark,14.6259101476735,44100,115,55,0.03125,55_bpm_woodblock_dark_offset_2,20,test
55_bpm_woodblock_dark_offset_3.wav,woodblock_dark,13.760961196546212,44100,115,55,0.03125,55_bpm_woodblock_dark_offset_3,15,valid
55_bpm_woodblock_dark_offset_4.wav,woodblock_dark,11.59781147984968,44100,115,55,0.03125,55_bpm_woodblock_dark_offset_4,19,test
55_bpm_woodblock_light_offset_0.wav,woodblock_light,13.384668593966476,44100,115,55,0.03125,55_bpm_woodblock_light_offset_0,20,test
55_bpm_woodblock_light_offset_1.wav,woodblock_light,13.553932234448638,44100,115,55,0.03125,55_bpm_woodblock_light_offset_1,15,valid
55_bpm_woodblock_light_offset_2.wav,woodblock_light,13.98971303879244,44100,115,55,0.03125,55_bpm_woodblock_light_offset_2,20,test
55_bpm_woodblock_light_offset_3.wav,woodblock_light,10.495505466374274,44100,115,55,0.03125,55_bpm_woodblock_light_offset_3,18,test
55_bpm_woodblock_light_offset_4.wav,woodblock_light,0.9451880610075676,44100,115,55,0.03125,55_bpm_woodblock_light_offset_4,16,valid
55_bpm_taiko_offset_0.wav,taiko,9.839085692819658,44100,116,55,0.03125,55_bpm_taiko_offset_0,18,test
55_bpm_taiko_offset_1.wav,taiko,15.071606269066574,44100,116,55,0.03125,55_bpm_taiko_offset_1,18,test
55_bpm_taiko_offset_2.wav,taiko,10.617419373247213,44100,116,55,0.03125,55_bpm_taiko_offset_2,17,valid
55_bpm_taiko_offset_3.wav,taiko,10.571195091441457,44100,116,55,0.03125,55_bpm_taiko_offset_3,15,valid
55_bpm_taiko_offset_4.wav,taiko,11.491484514599415,44100,116,55,0.03125,55_bpm_taiko_offset_4,17,valid
55_bpm_synth_drum_offset_0.wav,synth_drum,4.245267763890927,44100,118,55,0.03125,55_bpm_synth_drum_offset_0,20,test
55_bpm_synth_drum_offset_1.wav,synth_drum,4.221102628613681,44100,118,55,0.03125,55_bpm_synth_drum_offset_1,19,test
55_bpm_synth_drum_offset_2.wav,synth_drum,12.29319817916167,44100,118,55,0.03125,55_bpm_synth_drum_offset_2,19,test
55_bpm_synth_drum_offset_3.wav,synth_drum,2.5814728080889684,44100,118,55,0.03125,55_bpm_synth_drum_offset_3,16,valid
55_bpm_synth_drum_offset_4.wav,synth_drum,14.602591182534082,44100,118,55,0.03125,55_bpm_synth_drum_offset_4,19,test
56_bpm_default_offset_0.wav,default,6.092156843094155,44100,0,56,0.0375,56_bpm_default_offset_0,17,valid
56_bpm_default_offset_1.wav,default,15.855819457215675,44100,0,56,0.0375,56_bpm_default_offset_1,18,test
56_bpm_default_offset_2.wav,default,2.6816339444145383,44100,0,56,0.0375,56_bpm_default_offset_2,17,valid
56_bpm_default_offset_3.wav,default,0.3557286134970585,44100,0,56,0.0375,56_bpm_default_offset_3,16,valid
56_bpm_default_offset_4.wav,default,5.054067710410255,44100,0,56,0.0375,56_bpm_default_offset_4,16,valid
56_bpm_woodblock_dark_offset_0.wav,woodblock_dark,9.212915673257626,44100,115,56,0.0375,56_bpm_woodblock_dark_offset_0,19,test
56_bpm_woodblock_dark_offset_1.wav,woodblock_dark,7.299559742793393,44100,115,56,0.0375,56_bpm_woodblock_dark_offset_1,20,test
56_bpm_woodblock_dark_offset_2.wav,woodblock_dark,6.926588321489814,44100,115,56,0.0375,56_bpm_woodblock_dark_offset_2,18,test
56_bpm_woodblock_dark_offset_3.wav,woodblock_dark,6.617732272232688,44100,115,56,0.0375,56_bpm_woodblock_dark_offset_3,15,valid
56_bpm_woodblock_dark_offset_4.wav,woodblock_dark,9.621476330191294,44100,115,56,0.0375,56_bpm_woodblock_dark_offset_4,20,test
56_bpm_woodblock_light_offset_0.wav,woodblock_light,14.083212889516142,44100,115,56,0.0375,56_bpm_woodblock_light_offset_0,15,valid
56_bpm_woodblock_light_offset_1.wav,woodblock_light,13.036439390582998,44100,115,56,0.0375,56_bpm_woodblock_light_offset_1,19,test
56_bpm_woodblock_light_offset_2.wav,woodblock_light,11.247435138950127,44100,115,56,0.0375,56_bpm_woodblock_light_offset_2,15,valid
56_bpm_woodblock_light_offset_3.wav,woodblock_light,6.37933663279404,44100,115,56,0.0375,56_bpm_woodblock_light_offset_3,19,test
56_bpm_woodblock_light_offset_4.wav,woodblock_light,6.605709659445101,44100,115,56,0.0375,56_bpm_woodblock_light_offset_4,17,valid
56_bpm_taiko_offset_0.wav,taiko,10.037017925625976,44100,116,56,0.0375,56_bpm_taiko_offset_0,19,test
56_bpm_taiko_offset_1.wav,taiko,15.15063494153217,44100,116,56,0.0375,56_bpm_taiko_offset_1,15,valid
56_bpm_taiko_offset_2.wav,taiko,14.342414561806237,44100,116,56,0.0375,56_bpm_taiko_offset_2,16,valid
56_bpm_taiko_offset_3.wav,taiko,6.652653639875454,44100,116,56,0.0375,56_bpm_taiko_offset_3,18,test
56_bpm_taiko_offset_4.wav,taiko,11.444124390258253,44100,116,56,0.0375,56_bpm_taiko_offset_4,18,test
56_bpm_synth_drum_offset_0.wav,synth_drum,3.89504509446735,44100,118,56,0.0375,56_bpm_synth_drum_offset_0,15,valid
56_bpm_synth_drum_offset_1.wav,synth_drum,0.9072616374028304,44100,118,56,0.0375,56_bpm_synth_drum_offset_1,20,test
56_bpm_synth_drum_offset_2.wav,synth_drum,9.389833240781288,44100,118,56,0.0375,56_bpm_synth_drum_offset_2,20,test
56_bpm_synth_drum_offset_3.wav,synth_drum,12.370354525035388,44100,118,56,0.0375,56_bpm_synth_drum_offset_3,17,valid
56_bpm_synth_drum_offset_4.wav,synth_drum,16.3454484867648,44100,118,56,0.0375,56_bpm_synth_drum_offset_4,16,valid
57_bpm_default_offset_0.wav,default,8.77891965692378,44100,0,57,0.04375,57_bpm_default_offset_0,18,test
57_bpm_default_offset_1.wav,default,9.386795384873675,44100,0,57,0.04375,57_bpm_default_offset_1,19,test
57_bpm_default_offset_2.wav,default,14.141398031975951,44100,0,57,0.04375,57_bpm_default_offset_2,15,valid
57_bpm_default_offset_3.wav,default,11.271957077896372,44100,0,57,0.04375,57_bpm_default_offset_3,20,test
57_bpm_default_offset_4.wav,default,15.225156517827395,44100,0,57,0.04375,57_bpm_default_offset_4,16,valid
57_bpm_woodblock_dark_offset_0.wav,woodblock_dark,1.3195368419189313,44100,115,57,0.04375,57_bpm_woodblock_dark_offset_0,17,valid
57_bpm_woodblock_dark_offset_1.wav,woodblock_dark,4.394945449543977,44100,115,57,0.04375,57_bpm_woodblock_dark_offset_1,16,valid
57_bpm_woodblock_dark_offset_2.wav,woodblock_dark,16.748957380000306,44100,115,57,0.04375,57_bpm_woodblock_dark_offset_2,18,test
57_bpm_woodblock_dark_offset_3.wav,woodblock_dark,12.63317553629518,44100,115,57,0.04375,57_bpm_woodblock_dark_offset_3,17,valid
57_bpm_woodblock_dark_offset_4.wav,woodblock_dark,3.188839911722,44100,115,57,0.04375,57_bpm_woodblock_dark_offset_4,15,valid
57_bpm_woodblock_light_offset_0.wav,woodblock_light,15.855686811989305,44100,115,57,0.04375,57_bpm_woodblock_light_offset_0,17,valid
57_bpm_woodblock_light_offset_1.wav,woodblock_light,8.350560758985186,44100,115,57,0.04375,57_bpm_woodblock_light_offset_1,20,test
57_bpm_woodblock_light_offset_2.wav,woodblock_light,12.827591233238625,44100,115,57,0.04375,57_bpm_woodblock_light_offset_2,16,valid
57_bpm_woodblock_light_offset_3.wav,woodblock_light,2.873247509831179,44100,115,57,0.04375,57_bpm_woodblock_light_offset_3,19,test
57_bpm_woodblock_light_offset_4.wav,woodblock_light,1.86679860140784,44100,115,57,0.04375,57_bpm_woodblock_light_offset_4,18,test
57_bpm_taiko_offset_0.wav,taiko,0.6825310153659909,44100,116,57,0.04375,57_bpm_taiko_offset_0,16,valid
57_bpm_taiko_offset_1.wav,taiko,8.75021855689142,44100,116,57,0.04375,57_bpm_taiko_offset_1,16,valid
57_bpm_taiko_offset_2.wav,taiko,3.879909240678926,44100,116,57,0.04375,57_bpm_taiko_offset_2,20,test
57_bpm_taiko_offset_3.wav,taiko,15.437074863594324,44100,116,57,0.04375,57_bpm_taiko_offset_3,19,test
57_bpm_taiko_offset_4.wav,taiko,6.737867610627129,44100,116,57,0.04375,57_bpm_taiko_offset_4,15,valid
57_bpm_synth_drum_offset_0.wav,synth_drum,14.911544031801302,44100,118,57,0.04375,57_bpm_synth_drum_offset_0,17,valid
57_bpm_synth_drum_offset_1.wav,synth_drum,15.752758010441664,44100,118,57,0.04375,57_bpm_synth_drum_offset_1,18,test
57_bpm_synth_drum_offset_2.wav,synth_drum,12.65480478616216,44100,118,57,0.04375,57_bpm_synth_drum_offset_2,15,valid
57_bpm_synth_drum_offset_3.wav,synth_drum,7.367193019363974,44100,118,57,0.04375,57_bpm_synth_drum_offset_3,20,test
57_bpm_synth_drum_offset_4.wav,synth_drum,7.982346909010316,44100,118,57,0.04375,57_bpm_synth_drum_offset_4,19,test
58_bpm_default_offset_0.wav,default,7.108760260151439,44100,0,58,0.05,58_bpm_default_offset_0,19,test
58_bpm_default_offset_1.wav,default,1.9115975978107065,44100,0,58,0.05,58_bpm_default_offset_1,19,test
58_bpm_default_offset_2.wav,default,9.612340407551487,44100,0,58,0.05,58_bpm_default_offset_2,16,valid
58_bpm_default_offset_3.wav,default,8.443208610272318,44100,0,58,0.05,58_bpm_default_offset_3,20,test
58_bpm_default_offset_4.wav,default,7.658627849232766,44100,0,58,0.05,58_bpm_default_offset_4,19,test
58_bpm_woodblock_dark_offset_0.wav,woodblock_dark,6.451622358426561,44100,115,58,0.05,58_bpm_woodblock_dark_offset_0,18,test
58_bpm_woodblock_dark_offset_1.wav,woodblock_dark,13.244133635204031,44100,115,58,0.05,58_bpm_woodblock_dark_offset_1,16,valid
58_bpm_woodblock_dark_offset_2.wav,woodblock_dark,4.795165481574602,44100,115,58,0.05,58_bpm_woodblock_dark_offset_2,18,test
58_bpm_woodblock_dark_offset_3.wav,woodblock_dark,5.654029440600209,44100,115,58,0.05,58_bpm_woodblock_dark_offset_3,16,valid
58_bpm_woodblock_dark_offset_4.wav,woodblock_dark,1.5824599015738177,44100,115,58,0.05,58_bpm_woodblock_dark_offset_4,17,valid
58_bpm_woodblock_light_offset_0.wav,woodblock_light,1.9566265985790257,44100,115,58,0.05,58_bpm_woodblock_light_offset_0,17,valid
58_bpm_woodblock_light_offset_1.wav,woodblock_light,6.11450616768473,44100,115,58,0.05,58_bpm_woodblock_light_offset_1,16,valid
